,image_ID,pitch,yaw,condition,pitchyaw,norm_yaw,norm_pitch,norm_pitchyaw
42,facealign_frame_A110.jpg,-0.23075315,-0.21867345,A,0.4494266,0.31542116392426345,0.4814133627730209,0.39094709881797096
43,facealign_frame_A111.jpg,-0.28779835,-0.06072496,A,0.34852332,0.43426673836846597,0.408905726650691,0.3001424331523339
44,facealign_frame_A112.jpg,-0.2685624,-0.08739391,A,0.35595632,0.4142001541132211,0.4333556937481388,0.30683152274280784
45,facealign_frame_A1126.jpg,-0.29808527,-0.041632354,A,0.33971763,0.44863263529921116,0.39583047663527304,0.2922180352892987
46,facealign_frame_A1128.jpg,-0.22476737,0.253987,A,0.4787544,0.6710662397164112,0.4890216235582984,0.4173397103733998
47,facealign_frame_A1129.jpg,-0.25347477,0.31072822,A,0.564203,0.7137601767433804,0.4525329143729827,0.4942364332014065
48,facealign_frame_A113.jpg,-0.34892333,-0.23320872,A,0.58213204,0.3044843546337689,0.3312124622248552,0.5103710968407433
49,facealign_frame_A114.jpg,-0.24051936,0.045061924,A,0.2855813,0.5138642261167959,0.468999964257909,0.24349978404895647
50,facealign_frame_A115.jpg,-0.1999666,-0.085945174,A,0.28591177,0.4152902301382467,0.520544787763413,0.24379717991024588
51,facealign_frame_A116.jpg,-0.29898563,-0.03652475,A,0.33551037,0.4524757624567643,0.39468606877520596,0.28843184679603656
52,facealign_frame_A117.jpg,-0.27015227,-0.06813912,A,0.3382914,0.4286880835537145,0.43133488015748067,0.2909345454135256
53,facealign_frame_A118.jpg,-0.26213622,-0.16634004,A,0.42847627,0.3547985215303664,0.44152372753707453,0.37209352229167003
54,facealign_frame_A1184.jpg,-0.2615005,-0.07670761,A,0.3382081,0.42224087335139215,0.4423317631726001,0.2908595822542512
55,facealign_frame_A1187.jpg,-0.31898457,0.04590532,A,0.3648899,0.5144988246628407,0.3692662987620881,0.3148710111033173
56,facealign_frame_A1189.jpg,-0.199828,-0.09992647,A,0.29975447,0.4047702488798349,0.520720956106526,0.2562544731261821
57,facealign_frame_A119.jpg,-0.2471057,-0.0813045,A,0.3284102,0.4187820239967272,0.460628358161376,0.28204227687304506
58,facealign_frame_A1190.jpg,-0.20502226,-0.101878166,A,0.30690044,0.4033017294133908,0.5141187614607929,0.2626852592880063
59,facealign_frame_A1191.jpg,-0.26088274,-0.07959996,A,0.3404827,0.42006457526051655,0.44311697064476135,0.29290653546055984
60,facealign_frame_A12.jpg,-0.28176397,0.10570265,A,0.3874666,0.5594922781240262,0.4165757607510862,0.33518818706958303
61,facealign_frame_A120.jpg,-0.25564182,-0.07266622,A,0.32830805,0.425281746462006,0.44977847275723076,0.2819503502617621
62,facealign_frame_A1203.jpg,-0.25178775,-0.11347735,A,0.3652651,0.3945741266008283,0.4546772110410827,0.31520866029130945
63,facealign_frame_A1204.jpg,-0.32338208,-0.08322096,A,0.40660304,0.41734001724123787,0.363676817878082,0.35240941155535327
64,facealign_frame_A1207.jpg,-0.31714657,-0.087119736,A,0.4042663,0.4144064515366891,0.37160249944492985,0.3503065374520781
65,facealign_frame_A1208.jpg,-0.18980984,-0.033343077,A,0.22315292,0.4548697565707859,0.533454597147232,0.1873193687646631
66,facealign_frame_A1209.jpg,-0.41662303,0.25916323,A,0.67578626,0.6749610033055111,0.24516236137165634,0.5946522038104674
67,facealign_frame_A121.jpg,-0.14603919,-0.08642886,A,0.23246804,0.4149262890804966,0.5890895386153635,0.19570221179251399
68,facealign_frame_A122.jpg,-0.12867624,-0.030058542,A,0.15873478,0.4573411473948267,0.6111588180746381,0.12934833288255698
69,facealign_frame_A123.jpg,-0.32498455,-0.02623553,A,0.35122007,0.4602177058047683,0.3616399889835046,0.3025692866910277
70,facealign_frame_A124.jpg,-0.43235898,0.11016911,A,0.5425281,0.5628529877099935,0.22516108980736738,0.4747308031779214
71,facealign_frame_A1249.jpg,-0.30679822,0.31790224,A,0.6247004,0.7191581424217747,0.38475583042223405,0.5486791250607822
72,facealign_frame_A1250.jpg,-0.3482095,0.18016548,A,0.52837497,0.6155205301579078,0.33211978003412224,0.4619941484549798
73,facealign_frame_A1251.jpg,-0.24112226,0.19596092,A,0.43708318,0.6274055322899251,0.46823364467592565,0.37983903447882816
74,facealign_frame_A1252.jpg,-0.3163189,0.21373396,A,0.53005284,0.6407785448994144,0.3726545142540526,0.46350409366568457
75,facealign_frame_A1253.jpg,-0.2987103,-0.20771326,A,0.50642353,0.32366796689507754,0.3950360285869616,0.44223965514138985
76,facealign_frame_A1254.jpg,-0.39434728,0.10032025,A,0.49466753,0.555442385530001,0.27347608409244595,0.4316602205624027
77,facealign_frame_A1255.jpg,-0.28804657,0.09565981,A,0.3837064,0.5519357190910705,0.40859022516347937,0.3318043158630581
78,facealign_frame_A1256.jpg,-0.386925,0.34022138,A,0.7271464,0.7359517883401407,0.28291021663011867,0.6408721120358523
79,facealign_frame_A1257.jpg,-0.34170294,0.34819734,A,0.6899003,0.7419531597235834,0.34038998129361653,0.6073536807435407
80,facealign_frame_A1258.jpg,-0.2895619,0.24494185,A,0.53450376,0.6642603750469612,0.4066641560771189,0.4675095561492084
81,facealign_frame_A1259.jpg,-0.29046196,0.3199185,A,0.6103805,0.7206752419390215,0.4055201295338117,0.5357923910332525
82,facealign_frame_A126.jpg,-0.31215394,-0.066062406,A,0.37821633,0.43025067062426087,0.37794841109627697,0.32686370371614926
83,facealign_frame_A1260.jpg,-0.41501743,0.3266758,A,0.74169326,0.7257596539532916,0.2472031686710963,0.6539630914250736
84,facealign_frame_A1261.jpg,-0.3447,0.22670867,A,0.5714087,0.6505411381549558,0.33658055059801395,0.5007209714581101
85,facealign_frame_A1262.jpg,-0.34940064,0.054294482,A,0.4036951,0.520811102652934,0.3306057745491603,0.3497925043599109
86,facealign_frame_A1263.jpg,-0.32335728,0.6405345,A,0.9638918,0.9619171347611843,0.36370834006357405,0.8539235301352193
87,facealign_frame_A1264.jpg,-0.26976827,0.24660473,A,0.516373,0.665511579973528,0.4318229656102616,0.45119336107543173
88,facealign_frame_A1265.jpg,-0.29277524,0.23511685,A,0.5278921,0.6568677259060021,0.40257982141868437,0.46155960510901556
89,facealign_frame_A1266.jpg,0.021250619,-0.198302,A,0.21955262,0.33074930462071045,0.8017242317700211,0.1840793944269013
90,facealign_frame_A1267.jpg,-0.306996,0.0057756286,A,0.31277162,0.48430394133915977,0.38450444099293457,0.2679688391375689
91,facealign_frame_A1268.jpg,-0.27820122,0.46479,A,0.7429912,0.8296812643333685,0.4211042150398752,0.6551311308362211
92,facealign_frame_A1269.jpg,-0.2528194,0.24953182,A,0.5023512,0.667714017568847,0.4533659262562874,0.43857489256746623
93,facealign_frame_A1270.jpg,-0.33844817,0.07391336,A,0.41236153,0.5355729837311306,0.344526975796605,0.35759157965919397
94,facealign_frame_A1271.jpg,-0.36213183,0.04684429,A,0.40897614,0.5152053361909715,0.31442372081064685,0.35454500667268857
95,facealign_frame_A1272.jpg,-0.22131327,0.23677698,A,0.45809025,0.6581168616432418,0.49341197762717964,0.3987436723455519
96,facealign_frame_A1273.jpg,-0.28104857,0.4867202,A,0.76776874,0.8461822591619752,0.41748507411806385,0.6774288820660815
97,facealign_frame_A1274.jpg,-0.22382757,0.25747308,A,0.48130065,0.6736892795451456,0.490216161861745,0.41963112627138766
98,facealign_frame_A1275.jpg,-0.28797543,0.29955664,A,0.58753204,0.7053543170700821,0.4086806480778305,0.5152306533843408
99,facealign_frame_A1276.jpg,-0.29568887,0.13708262,A,0.4327715,0.5831035868531685,0.39887643491403363,0.3759588765606989
100,facealign_frame_A1277.jpg,-0.19630454,0.4612324,A,0.6575369,0.827004410533483,0.5251994706103158,0.5782292784763073
101,facealign_frame_A1278.jpg,-0.38821447,0.3036321,A,0.6918466,0.708420825555376,0.28127122822179235,0.6091051909103561
102,facealign_frame_A128.jpg,-0.274554,0.061481282,A,0.3360353,0.5262186844184551,0.42574003541771743,0.2889042406879681
103,facealign_frame_A1281.jpg,-0.3096185,0.09865644,A,0.40827495,0.5541904808412255,0.38117109698273194,0.3539139932555025
104,facealign_frame_A1282.jpg,-0.12274157,0.06664891,A,0.18939048,0.5301069755833402,0.618702115194573,0.15693594538877154
105,facealign_frame_A1283.jpg,-0.42203873,0.44215664,A,0.86419535,0.8126511890803385,0.23827870411481966,0.7642049123628248
106,facealign_frame_A1284.jpg,-0.17448635,-0.029002575,A,0.20348893,0.45813569126611736,0.5529316090087761,0.1696233926021198
107,facealign_frame_A1285.jpg,-0.26677796,0.089055344,A,0.3558333,0.5469663043428371,0.43562381667876454,0.3067208148454017
108,facealign_frame_A1286.jpg,-0.2836187,0.35533056,A,0.6389493,0.74732042615669,0.414218295303596,0.5615019649189423
109,facealign_frame_A1287.jpg,-0.24495389,0.242905,A,0.4878589,0.6627277829448989,0.4633634288857207,0.4255330126976928
110,facealign_frame_A1288.jpg,-0.27050665,-0.046387263,A,0.3168939,0.44505488731608767,0.430884443379469,0.2716785526095209
111,facealign_frame_A1289.jpg,-0.28765416,-0.1449642,A,0.43261838,0.37088239788795213,0.40908900019609845,0.37582108113515156
112,facealign_frame_A129.jpg,-0.3037336,0.031639695,A,0.33537328,0.5037649050291007,0.3886511336521853,0.2883084770540807
113,facealign_frame_A1290.jpg,-0.29650086,0.33898655,A,0.63548744,0.7350226621377254,0.3978443502608995,0.5583865752122723
114,facealign_frame_A1291.jpg,-0.2594192,-0.04655669,A,0.30597588,0.44492740493786825,0.4449772117477897,0.26185323121431214
115,facealign_frame_A1292.jpg,0.054143645,0.10266732,A,0.15681097,0.557208397236797,0.8435331054381007,0.1276170618688277
116,facealign_frame_A1293.jpg,-0.34142578,0.2493865,A,0.59081227,0.6676046740804842,0.3407422671376081,0.518182591006749
117,facealign_frame_A1294.jpg,-0.28921148,0.35212117,A,0.6413326,0.7449055768715498,0.4071095594738987,0.5636467391986378
118,facealign_frame_A1295.jpg,-0.24747103,0.26901296,A,0.516484,0.6823722601017634,0.46016400332162477,0.4512932519599391
119,facealign_frame_A1297.jpg,-0.34724396,0.19817246,A,0.5454164,0.6290695668223625,0.3333470353155754,0.47733003598623114
120,facealign_frame_A1299.jpg,-0.383679,0.28680953,A,0.67048854,0.6957629774475669,0.2870360639731569,0.5898846908674773
121,facealign_frame_A13.jpg,-0.25194737,0.20112936,A,0.45307672,0.6312944344299861,0.45447432510365326,0.3942319070644368
122,facealign_frame_A130.jpg,-0.31427944,0.036797695,A,0.35107714,0.5076459517740439,0.3752467818517829,0.30244066142866166
123,facealign_frame_A1300.jpg,-0.30154198,0.35485187,A,0.6563939,0.7469602442516228,0.39143680511058004,0.5772006723412458
124,facealign_frame_A1301.jpg,-0.30748984,0.2173308,A,0.5248206,0.643484924149915,0.3838767427637645,0.45879550734537494
125,facealign_frame_A1302.jpg,-0.2658813,0.18962874,A,0.45551002,0.6226409943726327,0.4367635216321252,0.3964216772380545
126,facealign_frame_A1306.jpg,-0.11816659,-0.0081604775,A,0.12632707,0.4738179624293907,0.6245171703632275,0.10018405525412984
127,facealign_frame_A131.jpg,-0.32334417,-0.017528344,A,0.34087253,0.46676927538268903,0.3637250036059855,0.29325735044711365
128,facealign_frame_A132.jpg,-0.30394718,0.10025337,A,0.40420055,0.5553920628455687,0.38837966154019327,0.3502473678515704
129,facealign_frame_A1324.jpg,-0.33047527,-0.1335588,A,0.46403408,0.379464191324318,0.3546609771155543,0.40409263122898353
130,facealign_frame_A133.jpg,-0.29394078,-0.001628479,A,0.29556927,0.47873285027669576,0.4010983549639078,0.25248813682131843
131,facealign_frame_A1338.jpg,-0.2590808,-0.15291105,A,0.41199183,0.3649029298140762,0.44540733705305285,0.35725888001953326
132,facealign_frame_A135.jpg,-0.2538798,0.08990131,A,0.3437811,0.5476028366403619,0.45201809861532694,0.2958748245908194
133,facealign_frame_A1359.jpg,-0.2150441,0.15507999,A,0.3701241,0.5966453926414661,0.5013804429344979,0.3195813612626687
134,facealign_frame_A136.jpg,-0.27636012,0.038467824,A,0.31482795,0.5089026110836766,0.4234443559959035,0.2698193672685496
135,facealign_frame_A1361.jpg,-0.37325746,0.20748608,A,0.58074355,0.6360774370404001,0.30028242352933876,0.5091215698657027
136,facealign_frame_A1364.jpg,-0.23000415,0.16185373,A,0.39185786,0.6017421746457492,0.4823653836171169,0.3391399604524789
137,facealign_frame_A137.jpg,-0.28932148,0.10376629,A,0.39308777,0.5580352979621345,0.4069697433285709,0.3402467784503559
138,facealign_frame_A1374.jpg,-0.22697599,0.21943437,A,0.44641036,0.6450677185472123,0.48621434415017123,0.3882327305162931
139,facealign_frame_A1378.jpg,-0.22081606,0.18841952,A,0.4092356,0.6217311379660952,0.4940439593146202,0.35477849936542966
140,facealign_frame_A138.jpg,-0.2739427,0.072664544,A,0.34660727,0.5346333340080145,0.4265170318689803,0.2984181455013414
141,facealign_frame_A1380.jpg,-0.3353513,0.066873126,A,0.40222442,0.5302756829848454,0.3484632705782546,0.34846901313444095
142,facealign_frame_A139.jpg,-0.2942445,0.123941556,A,0.41818607,0.5732158234444267,0.4007123098760989,0.362833187338906
143,facealign_frame_A14.jpg,-0.2537101,0.178344,A,0.4320541,0.6141499894396102,0.4522337967958918,0.3753132754747032
144,facealign_frame_A140.jpg,-0.29606724,0.0769494,A,0.37301666,0.5378573988454224,0.3983955055057818,0.32218442772114053
145,facealign_frame_A141.jpg,-0.3449844,0.15800716,A,0.50299156,0.5988478904313839,0.3362190623095481,0.4391511639801066
146,facealign_frame_A1414.jpg,-0.16417053,0.22403051,A,0.38820106,0.6485260035775154,0.5660435925387393,0.335849140754585
147,facealign_frame_A1415.jpg,-0.1795494,0.21393742,A,0.3934868,0.6409316348123121,0.5464961896033019,0.3406058726813914
148,facealign_frame_A1416.jpg,-0.22110349,0.26100132,A,0.4821048,0.6763440419273438,0.4936786197268785,0.4203547952333384
149,facealign_frame_A1417.jpg,-0.21961187,0.27983007,A,0.49944192,0.6905114050329757,0.49557455207864154,0.43595677948206674
150,facealign_frame_A1418.jpg,-0.20172144,0.25747433,A,0.4591958,0.6736902200857486,0.518314288086439,0.39973857655606565
151,facealign_frame_A1419.jpg,-0.1972181,0.2024884,A,0.39970648,0.6323170202710577,0.5240382848128092,0.3462030739115917
152,facealign_frame_A142.jpg,-0.2507887,0.08593929,A,0.33672798,0.5446216840958873,0.4559470594046262,0.28952759580400866
153,facealign_frame_A1420.jpg,-0.18852268,0.17305793,A,0.3615806,0.610172578666628,0.5350906494165065,0.31189291286818266
154,facealign_frame_A1421.jpg,-0.18644893,0.21494767,A,0.4013966,0.6416917797277986,0.5377265015199031,0.34772404311630745
155,facealign_frame_A1422.jpg,-0.17936282,0.24665672,A,0.42601955,0.6655506989382952,0.5467333432068953,0.36988267604133923
156,facealign_frame_A1423.jpg,-0.1999469,0.29090768,A,0.49085456,0.6988465586258897,0.5205698275639853,0.4282288606894322
157,facealign_frame_A1424.jpg,-0.31514674,0.1480138,A,0.46316054,0.5913285617576641,0.3741443950986662,0.4033065169654476
158,facealign_frame_A1425.jpg,-0.35699272,0.22523804,A,0.58223075,0.6494345883731575,0.320955816725336,0.5104599277345245
159,facealign_frame_A1426.jpg,-0.33911327,0.31115478,A,0.6502681,0.7140811343431329,0.34368159653971814,0.5716879554014739
160,facealign_frame_A1427.jpg,-0.35304,0.319631,A,0.672671,0.7204589176002911,0.3259799446704296,0.5918487256404661
161,facealign_frame_A1428.jpg,-0.31982693,0.2914143,A,0.6112412,0.6992277559701944,0.3681956121422848,0.5365669503512293
162,facealign_frame_A1429.jpg,-0.3150915,0.29001024,A,0.6051017,0.6981712956187587,0.37421460822473807,0.5310419045365224
163,facealign_frame_A143.jpg,-0.15522832,0.05982642,A,0.21505474,0.5249735124955334,0.5774096410197589,0.18003167179980575
164,facealign_frame_A1430.jpg,-0.39501336,0.32595518,A,0.72096854,0.7252174360577233,0.2726294592008099,0.6353125453713284
165,facealign_frame_A1431.jpg,-0.34854603,0.28292003,A,0.63146603,0.6928363913067261,0.33169203160332966,0.554767636456719
166,facealign_frame_A1432.jpg,-0.36141938,0.35629782,A,0.7177172,0.748048223999752,0.315329284562818,0.6323866063764285
167,facealign_frame_A1433.jpg,-0.3792946,0.37651283,A,0.7558074,0.7632586541586304,0.2926088813147517,0.6666646583499346
168,facealign_frame_A1434.jpg,-0.31730074,0.2517243,A,0.56902504,0.6693637107381671,0.3714065407619735,0.49857587320797836
169,facealign_frame_A1435.jpg,-0.36144498,0.27578557,A,0.6372305,0.6874681918573412,0.3152967455326326,0.5599551860694729
170,facealign_frame_A1436.jpg,-0.3546313,0.34809348,A,0.7027248,0.7418750120859468,0.3239573134698823,0.6188946775756452
171,facealign_frame_A1437.jpg,-0.36203307,0.3341587,A,0.6961918,0.7313900309768928,0.31454925028803393,0.6130155140757708
172,facealign_frame_A1438.jpg,-0.3898535,0.3653158,A,0.7551693,0.7548336450786515,0.2791879295247313,0.6660904207516996
173,facealign_frame_A1439.jpg,-0.3310551,0.25066614,A,0.58172125,0.6685675167824422,0.35392398079241383,0.5100014195754573
174,facealign_frame_A144.jpg,-0.0035665017,0.08002122,A,0.08358772,0.5401687359939396,0.7701802849117483,0.061722150076055894
175,facealign_frame_A1440.jpg,-0.3173276,0.18064314,A,0.49797073,0.615879937057518,0.3713724002013962,0.4346328292984788
176,facealign_frame_A1441.jpg,-0.34580877,0.17739432,A,0.5232031,0.6134354193595911,0.33517124198478526,0.4573398901769919
177,facealign_frame_A1442.jpg,-0.3397812,0.3053205,A,0.64510167,0.7096912325588972,0.34283262019472877,0.5670385926767446
178,facealign_frame_A1443.jpg,-0.2677492,0.29258186,A,0.56033105,0.7001062660395092,0.43438931637887157,0.4907519961719654
179,facealign_frame_A1444.jpg,-0.2955012,0.2908931,A,0.5863943,0.6988355881602943,0.3991149739685216,0.51420678081732
180,facealign_frame_A1445.jpg,-0.31450918,0.30142063,A,0.61592984,0.7067568436932125,0.3749547694769864,0.5407863413128167
181,facealign_frame_A1446.jpg,-0.29041594,0.2704432,A,0.56085914,0.683448419135592,0.40557862352479346,0.49122723380439287
182,facealign_frame_A1447.jpg,-0.26813295,0.2915006,A,0.55963355,0.6992926908934376,0.4339015486900574,0.49012430345175073
183,facealign_frame_A1448.jpg,-0.27029493,0.29851672,A,0.56881166,0.7045718474828387,0.4311535513275492,0.49838384873107605
184,facealign_frame_A1449.jpg,-0.27753946,0.39944682,A,0.6769863,0.7805149331888864,0.4219453489701676,0.5957321412613154
185,facealign_frame_A145.jpg,-0.3008458,0.097786084,A,0.39863187,0.5535355967154516,0.39232168878380136,0.34523601316023705
186,facealign_frame_A1450.jpg,-0.26961845,0.36294413,A,0.6325626,0.7530491235327849,0.4320133952001981,0.5557544594046843
187,facealign_frame_A1451.jpg,-0.26244193,0.3248414,A,0.5872834,0.7243793918073195,0.4411351530480911,0.5150068978030444
188,facealign_frame_A1452.jpg,-0.2620227,0.3573518,A,0.6193745,0.7488412727876999,0.44166801779905285,0.5438862524319775
189,facealign_frame_A1453.jpg,-0.2536867,0.35900745,A,0.61269414,0.7500870376274178,0.45226353950317066,0.5378744770335355
190,facealign_frame_A1454.jpg,-0.25148246,0.34082624,A,0.5923087,0.73640690465153,0.4550652516866021,0.519529255117589
191,facealign_frame_A1455.jpg,-0.22186312,0.27658457,A,0.4984477,0.688069385410891,0.4927130875589204,0.43506206312896023
192,facealign_frame_A1456.jpg,-0.23186919,0.3928549,A,0.6247241,0.7755549584585789,0.4799948135836418,0.5487004531145013
193,facealign_frame_A1457.jpg,-0.28070456,0.40522578,A,0.6859304,0.7848632104081877,0.41792233004673873,0.603781096757906
194,facealign_frame_A1458.jpg,-0.26664495,0.41388366,A,0.68052864,0.7913776805501245,0.43579287981958326,0.5989199563588425
195,facealign_frame_A1459.jpg,-0.21926193,0.38223967,A,0.6015016,0.7675677145969417,0.49601934536860537,0.5278021101823364
196,facealign_frame_A1460.jpg,-0.24493408,0.3880832,A,0.6330173,0.7719645763816411,0.46338860850243835,0.5561636520640127
197,facealign_frame_A1461.jpg,-0.25186157,0.44083706,A,0.6926986,0.811658294225028,0.454583381697009,0.6098719209427904
198,facealign_frame_A1462.jpg,-0.24609077,0.39401138,A,0.64010215,0.7764251315759871,0.46191839089208137,0.5625394352451065
199,facealign_frame_A1463.jpg,-0.292064,0.328365,A,0.62042904,0.7270306629027987,0.403483847193257,0.5448352518315117
200,facealign_frame_A1464.jpg,-0.266996,0.32441399,A,0.59141,0.7240577946399569,0.4353466756576074,0.5187204989202313
201,facealign_frame_A1465.jpg,-0.2675559,0.36195835,A,0.6295142,0.7523073906401462,0.43463501147788863,0.5530111497440358
202,facealign_frame_A1466.jpg,-0.2516382,0.34784332,A,0.5994815,0.7416867835761144,0.45486729744593524,0.5259841860760918
203,facealign_frame_A1467.jpg,-0.2601373,0.4169344,A,0.6770717,0.7936731564219096,0.44406446652997217,0.5958089942481345
204,facealign_frame_A1468.jpg,-0.25766382,0.40361318,A,0.661277,0.7836498377868433,0.4472083977949316,0.5815950613334756
205,facealign_frame_A1469.jpg,-0.23243758,0.42116696,A,0.6536045,0.7968578720502106,0.47927235813961544,0.5746904414111143
206,facealign_frame_A1470.jpg,-0.22946347,0.3297886,A,0.5592521,0.7281018257849432,0.4830526181030792,0.48978102977701826
207,facealign_frame_A1471.jpg,-0.25067297,0.31855032,A,0.5692233,0.7196457788650594,0.45609415870006975,0.49875429092655865
208,facealign_frame_A1472.jpg,-0.24786429,0.30634043,A,0.5542047,0.7104586610208146,0.4596641478915191,0.48523878427736017
209,facealign_frame_A1473.jpg,-0.25209177,0.35434398,A,0.6064358,0.7465780913180653,0.45429078463651384,0.5322424849781545
210,facealign_frame_A1474.jpg,-0.27053666,0.372698,A,0.64323467,0.7603882521512608,0.4308462989929119,0.5653584459976897
211,facealign_frame_A1475.jpg,-0.2598506,0.3040098,A,0.5638604,0.7087050193040315,0.4444288782469312,0.4939281213362516
212,facealign_frame_A1476.jpg,-0.28408152,0.4541374,A,0.7382189,0.821665902069859,0.4136300252274084,0.6508364527449231
213,facealign_frame_A1477.jpg,-0.2747354,0.32946095,A,0.6041963,0.7278552912820389,0.4255094658835131,0.5302271188893793
