,image_ID,pitch,yaw,condition,pitchyaw,norm_pitch,norm_yaw,norm_pitchyaw
24,facealign_frame_B633.jpg,-0.33292076,0.15629677,B,0.48921752,0.3556060081604191,0.6066249603226099,0.42566795000701274
25,facealign_frame_B1086.jpg,-0.3232756,-0.052677013,B,0.3759526,0.36967518524262355,0.45174071817004297,0.32237718667585
26,facealign_frame_B414.jpg,-0.3005014,0.19757655,B,0.49807796,0.40289539648904577,0.637220125657415,0.43374813592026784
27,facealign_frame_B930.jpg,-0.2432547,0.04339003,B,0.28664473,0.48639986501749255,0.5229423346469436,0.2409338054084616
28,facealign_frame_B407.jpg,-0.26136962,0.19827238,B,0.459642,0.4599760402898605,0.6377358511262745,0.39869686278321853
29,facealign_frame_B2236.jpg,-0.24385206,0.040950656,B,0.28480273,0.48552850947524895,0.5211343538184745,0.2392540127060432
30,facealign_frame_B1248.jpg,-0.19691579,0.15602817,B,0.35294396,0.5539933865958111,0.6064258831616142,0.30139469722711404
31,facealign_frame_B670.jpg,-0.3828971,-0.08636576,B,0.46926287,0.28270664958259784,0.42677176764784014,0.40747051490966585
32,facealign_frame_B301.jpg,-0.39714894,-0.066416144,B,0.46356508,0.2619178124137748,0.44155774276412885,0.40227447470233013
33,facealign_frame_B1180.jpg,-0.30563438,-0.0071703102,B,0.3128047,0.3954080344774862,0.48546873455016515,0.26479011740709557
34,facealign_frame_B975.jpg,-0.25194243,-0.062097862,B,0.3140403,0.47372726945532667,0.44475830613322415,0.26591690994949957
35,facealign_frame_B1964.jpg,-0.43401736,0.6283625,B,1.0623798,0.20813868073310918,0.9565039824066781,0.948357317675569
36,facealign_frame_B1283.jpg,-0.20252864,0.40394297,B,0.6064716,0.5458060490518148,0.7901718792629777,0.532596586224592
37,facealign_frame_B978.jpg,-0.32013488,0.0006281864,B,0.32076305,0.3742564825819752,0.49124871430877615,0.2720476517465588
38,facealign_frame_B919.jpg,-0.3560021,0.029429898,B,0.385432,0.32193777873192136,0.5125955608357531,0.3310218267102174
39,facealign_frame_B2235.jpg,-0.23558001,0.09978795,B,0.33536798,0.49759476200842107,0.5647425498355689,0.28536646544543576
40,facealign_frame_B1259.jpg,-0.28202438,0.18964796,B,0.47167236,0.4298474083096307,0.6313437251067852,0.4096678242031241
41,facealign_frame_B2185.jpg,-0.3627196,-0.21518047,B,0.57790005,0.3121391131784512,0.3312986970548046,0.5065410589787821
42,facealign_frame_B205.jpg,-0.34645292,-0.0045954995,B,0.3510484,0.335866951955574,0.4873770964424118,0.29966606104090543
43,facealign_frame_B240.jpg,-0.22984193,-0.20118184,B,0.43102378,0.5059647697254372,0.3416740042708499,0.3725987753173099
44,facealign_frame_B724.jpg,-0.32848814,0.015122486,B,0.3436106,0.36207177085571096,0.5019913949304801,0.29288323684869727
45,facealign_frame_B1211.jpg,-0.31960404,-0.49696168,B,0.81656575,0.3750308069023927,0.12245207267377724,0.7241897566864773
46,facealign_frame_B518.jpg,-0.32310402,0.10465364,B,0.42775768,0.36992546511395435,0.5683488333481727,0.3696202894620609
47,facealign_frame_B423.jpg,-0.31282842,0.13344005,B,0.44626847,0.3849142507873802,0.5896843388509997,0.3865010114805186
48,facealign_frame_B492.jpg,-0.29186988,-0.04380557,B,0.33567545,0.4154859997935621,0.45831592921388337,0.2856468595074404
49,facealign_frame_B332.jpg,-0.4008389,-0.011051839,B,0.41189075,0.25653535108951986,0.4825918777600416,0.35515060801592446
50,facealign_frame_B1350.jpg,-0.40741232,0.194813,B,0.6022253,0.2469468517783934,0.6351718766318388,0.5287242171951245
51,facealign_frame_B1076.jpg,-0.29941443,-0.12805142,B,0.42746586,0.40448093508177446,0.3958757778971565,0.3693541672544497
52,facealign_frame_B522.jpg,-0.27517805,0.07806626,B,0.3532443,0.43983399527482453,0.5486431738965164,0.30166858915992856
53,facealign_frame_B482.jpg,-0.2501187,-0.037444897,B,0.2875636,0.47638750322232776,0.46303024314859015,0.24177175932836992
54,facealign_frame_B1317.jpg,-0.39746237,-0.12656787,B,0.5240302,0.2614606191507418,0.396975334569514,0.4574150107103929
55,facealign_frame_B95.jpg,-0.50968397,0.15349534,B,0.6631793,0.0977655054514028,0.6045486359327056,0.5843105822240117
56,facealign_frame_B334.jpg,-0.3643977,0.09757312,B,0.4619708,0.3096913066037912,0.5631009933631632,0.40082058767213924
57,facealign_frame_B762.jpg,-0.22741427,0.11443119,B,0.34184545,0.5095059425453162,0.575595620003027,0.29127352670283746
58,facealign_frame_B75.jpg,-0.1984706,0.14659445,B,0.34506506,0.5517254203599807,0.5994339315784842,0.29420961648711175
59,facealign_frame_B613.jpg,-0.28504705,0.17650749,B,0.46155453,0.4254383078394397,0.6216044568203009,0.4004409745840634
60,facealign_frame_B183.jpg,-0.34971285,-0.038116015,B,0.38782886,0.331111765681257,0.462532833371475,0.3332076182068073
61,facealign_frame_B2094.jpg,-0.2792409,-0.043199845,B,0.32244074,0.43390760772827947,0.45876487192923754,0.273577603656939
62,facealign_frame_B328.jpg,-0.40156475,-0.065838546,B,0.4674033,0.25547657008587465,0.441985838706187,0.4057746994288645
63,facealign_frame_B903.jpg,-0.32658225,-0.038670495,B,0.36525273,0.3648518495593511,0.462121871702715,0.31261955174489164
64,facealign_frame_B1751.jpg,-0.38047922,0.107212275,B,0.4876915,0.2862335565373317,0.5702452063631552,0.4242763119724066
65,facealign_frame_B657.jpg,-0.085894816,0.2696729,B,0.35556772,0.7159371742618341,0.6906554818605241,0.30378740781392033
66,facealign_frame_B759.jpg,-0.31199765,0.10253891,B,0.41453657,0.3861260762256915,0.5667814675824522,0.3575634359898184
67,facealign_frame_B1938.jpg,-0.38641018,0.31926346,B,0.70567364,0.2775821991199875,0.727410313941644,0.6230628527050569
68,facealign_frame_B652.jpg,-0.2568637,0.024809567,B,0.28167328,0.4665487240398706,0.5091711290474412,0.2364001433941088
69,facealign_frame_B1499.jpg,-0.37390846,0.34321132,B,0.7171198,0.295818175766527,0.7451596511744192,0.6335010590235766
70,facealign_frame_B335.jpg,-0.33189481,-0.035049185,B,0.36694402,0.3571025382571192,0.4648058631914919,0.31416190603353067
71,facealign_frame_B2119.jpg,-0.13915077,0.16216443,B,0.3013152,0.6382539168034057,0.6109738698329906,0.2543123876272715
72,facealign_frame_B454.jpg,-0.12655383,0.09666823,B,0.22322206,0.6566287887136597,0.5624303197510506,0.1830961625018985
73,facealign_frame_B319.jpg,-0.3064813,0.044431224,B,0.3509125,0.39417265139887875,0.5237140321360195,0.2995421284522743
74,facealign_frame_B1891.jpg,-0.23732881,-0.00042505004,B,0.23775387,0.49504382694032895,0.4904680913738079,0.1963482951788423
75,facealign_frame_A920.jpg,-0.48912227,0.030117981,B,0.51924026,0.12775839291114044,0.513105544492378,0.45304687484881756
76,facealign_frame_B1337.jpg,-0.4772292,-0.009172868,B,0.48640206,0.1451065455473905,0.48398450699411943,0.42310042060313063
77,facealign_frame_B102.jpg,-0.4567431,0.035089284,B,0.49183238,0.1749891569943493,0.516790104759279,0.42805254433157613
78,facealign_frame_B1939.jpg,-0.42073208,0.33799806,B,0.7587302,0.22751761865706996,0.7412957606296217,0.6714472296341683
79,facealign_frame_B392.jpg,-0.3727345,0.03144661,B,0.4041811,0.2975306047078224,0.5140902790021942,0.348119873049475
80,facealign_frame_B238.jpg,-0.43801618,0.05855544,B,0.4965716,0.20230569230162018,0.5341824194129019,0.43237442661776243
81,facealign_frame_B691.jpg,-0.1743859,0.16201498,B,0.33640087,0.5868572283623125,0.6108631025890934,0.2863083987160117
82,facealign_frame_B1706.jpg,-0.29692847,-0.016291983,B,0.31322044,0.408107148795106,0.4787080617111627,0.26516924716719514
83,facealign_frame_B1453.jpg,-0.26568052,0.207454,B,0.47313452,0.45368782780985245,0.6445409547857746,0.41100122577628806
84,facealign_frame_B1027.jpg,-0.30554703,-0.004715668,B,0.3102627,0.3955354499499231,0.48728803164784323,0.26247196700017505
85,facealign_frame_B277.jpg,-0.4455608,-0.31637612,B,0.7619369,0.1913005254824133,0.2562959319501196,0.6743715462784924
86,facealign_frame_B2082.jpg,-0.37203416,-0.024314264,B,0.39634842,0.29855217485054175,0.4727622205861067,0.34097694215676144
87,facealign_frame_B76.jpg,-0.19513483,0.32684195,B,0.52197677,0.5565912327296568,0.7330272323103506,0.4555424066230276
88,facealign_frame_B719.jpg,-0.23159319,-0.07190275,B,0.30349594,0.5034102463108976,0.43749125748496953,0.2563010907422942
89,facealign_frame_B2241.jpg,-0.28142908,0.3139533,B,0.5953824,0.43071575897639375,0.7234746044210442,0.5224839058577854
90,facealign_frame_B1284.jpg,-0.21378396,0.32265687,B,0.53644085,0.5293881679387097,0.7299253937215939,0.4687327736323629
91,facealign_frame_B620.jpg,-0.23793776,-0.063714996,B,0.30165276,0.49415556532681415,0.4435597415551539,0.25462022195117395
92,facealign_frame_B2070.jpg,-0.41165224,-0.017042024,B,0.42869425,0.24076217622149435,0.47815215689764673,0.37047438471249733
93,facealign_frame_B1588.jpg,-0.25095898,-0.058383524,B,0.3093425,0.475161805761774,0.4475112468034348,0.2616328002006282
94,facealign_frame_B1498.jpg,-0.4764234,0.38393894,B,0.86036235,0.14628194781058165,0.7753455743453546,0.7641296096021869
95,facealign_frame_B457.jpg,-0.19621317,0.22429217,B,0.42050534,0.5550182825230429,0.6570208322242094,0.36300659358396264
96,facealign_frame_B509.jpg,-0.25400376,0.02296688,B,0.27697065,0.47072045393387746,0.5078053922769135,0.23211162897707632
97,facealign_frame_B436.jpg,-0.32243025,0.058732823,B,0.38116306,0.3709082781976852,0.5343138896439105,0.32712881136870714
98,facealign_frame_B1372.jpg,-0.3982709,-0.005622994,B,0.4038939,0.2602812346982004,0.48661555255559596,0.34785796400271357
99,facealign_frame_B513.jpg,-0.31593326,-0.04610411,B,0.36203736,0.380385290793776,0.4566123297439088,0.30968732858442743
100,facealign_frame_B399.jpg,-0.32238728,0.23429613,B,0.5566834,0.37097095756632414,0.6644354262506983,0.4871927561341758
101,facealign_frame_B243.jpg,-0.34918544,-0.10820594,B,0.45739138,0.3318810867381317,0.4105845709611837,0.396644433330495
102,facealign_frame_B72.jpg,-0.3015846,0.25092754,B,0.55251217,0.40131535711018174,0.6767620602274523,0.48338884640881813
103,facealign_frame_B1819.jpg,-0.40692365,-0.051532656,B,0.4584563,0.24765966367210593,0.45258887655695884,0.39761557602574976
104,facealign_frame_B486.jpg,-0.17838572,-0.003595477,B,0.18198119,0.5810227812534058,0.4881182790195967,0.1454869809235135
105,facealign_frame_B1898.jpg,-0.22198127,-0.07530741,B,0.2972887,0.5174309369557373,0.43496783958863394,0.25064046291701764
106,facealign_frame_B61.jpg,-0.2571602,0.35415074,B,0.61131096,0.4661162261855194,0.7532675762546127,0.5370097901401052
107,facealign_frame_B1923.jpg,-0.21003066,-0.052876815,B,0.26290748,0.5348630218906024,0.45159263174070097,0.21928686766390096
108,facealign_frame_B412.jpg,-0.27260447,0.15049528,B,0.42309976,0.4435880183034959,0.6023250937598952,0.36537254786355455
109,facealign_frame_B1807.jpg,-0.3902979,0.20702289,B,0.5973208,0.2719112697496061,0.644221430754215,0.5242516095355094
110,facealign_frame_B63.jpg,-0.3447188,0.17124553,B,0.5159643,0.3383964736391741,0.6177044714961268,0.45005939726933086
111,facealign_frame_B1853.jpg,-0.11231969,-0.3946191,B,0.5069388,0.6773918072921892,0.19830490318524122,0.44182868660935415
112,facealign_frame_B1832.jpg,-0.14931768,-0.35134885,B,0.5006665,0.6234236747785108,0.23037533701091453,0.43610872799514194
113,facealign_frame_B1580.jpg,-0.4371134,-0.054255895,B,0.4913693,0.20362255710078087,0.45057050467001586,0.4276302433518606
114,facealign_frame_B2225.jpg,-0.34074736,0.066829085,B,0.40757644,0.3441895234829662,0.5403145629634848,0.35121621797576663
115,facealign_frame_B1352.jpg,-0.367739,-0.01431752,B,0.3820565,0.3048174277479952,0.48017146635945435,0.32794357466515056
116,facealign_frame_B55.jpg,-0.30182403,0.4172167,B,0.71904075,0.40096610597605925,0.8000099153174228,0.6352528493556671
117,facealign_frame_B931.jpg,-0.320804,0.048579805,B,0.3693838,0.3732804523482368,0.5267888189105574,0.3163868379768023
118,facealign_frame_B2090.jpg,-0.43855476,0.1155052,B,0.55406,0.20152007781798967,0.5763916395923085,0.4848003738456174
119,facealign_frame_B405.jpg,-0.26033092,0.1481574,B,0.40848833,0.46149116852363636,0.6005923368233773,0.35204780655742157
120,facealign_frame_B90.jpg,-0.41192734,-0.080871545,B,0.4927989,0.24036089406388222,0.4308438924583397,0.42893395217236946
121,facealign_frame_B838.jpg,-0.2359661,-0.07891036,B,0.31487647,0.4970315812442172,0.43229745590579854,0.26667944646631886
122,facealign_frame_B849.jpg,-0.32436544,0.09418586,B,0.4185513,0.36808546024570593,0.5605904717535041,0.3612246271712408
123,facealign_frame_B706.jpg,-0.32587147,0.02145403,B,0.3473255,0.36588864829431145,0.506684119443658,0.29627100118648997
124,facealign_frame_B723.jpg,-0.2045422,0.08425815,B,0.28880036,0.5428689145506097,0.5532323916269628,0.24289960972068422
125,facealign_frame_B1019.jpg,-0.17312996,-0.19137283,B,0.3645028,0.5886892396783118,0.3489441080049482,0.311935660897267
126,facealign_frame_B1396.jpg,-0.24901362,0.12043423,B,0.36944786,0.47799945846309133,0.5800448685530786,0.31644525682616004
127,facealign_frame_B503.jpg,-0.25895715,-0.049340732,B,0.30829787,0.4634950557997645,0.4542134558832374,0.2606801607594081
128,facealign_frame_B408.jpg,-0.2675927,0.22041348,B,0.48800617,0.45089857402525474,0.6541460794558454,0.4245632719993719
129,facealign_frame_B523.jpg,-0.14903834,0.027748192,B,0.17678654,0.6238311417283741,0.5113491376931266,0.14074977399538233
130,facealign_frame_B497.jpg,-0.18452911,-0.021639252,B,0.20616837,0.5720615569922173,0.4747448482651444,0.16754422764234078
131,facealign_frame_B252.jpg,-0.3397243,-0.35885784,B,0.6985822,0.34568183800192914,0.2248099296723241,0.6165958879050364
132,facealign_frame_B1438.jpg,-0.18590423,-0.02903585,B,0.21494009,0.5700557005015753,0.4692627420444938,0.17554350627624815
133,facealign_frame_B103.jpg,-0.42980257,-0.06335138,B,0.49315393,0.2142866997265012,0.4438292413353945,0.4292577180806972
134,facealign_frame_B68.jpg,-0.29292315,0.1416572,B,0.43458036,0.41394961862981017,0.5957746102340084,0.3758421613811357
135,facealign_frame_B744.jpg,-0.19450684,-0.044168256,B,0.23867509,0.5575072675612049,0.45804711871793063,0.19718839215675862
136,facealign_frame_B739.jpg,-0.23488328,-0.20995559,B,0.44483888,0.49861106632566243,0.33517119994737127,0.3851973117794055
137,facealign_frame_B1365.jpg,-0.37986273,0.13505076,B,0.5149135,0.28713281657857603,0.5908781421793222,0.4491011311609154
138,facealign_frame_B2071.jpg,-0.38514462,0.04525189,B,0.4303965,0.27942824291274515,0.5243222817912903,0.3720267338589098
139,facealign_frame_B935.jpg,-0.44771242,0.19344695,B,0.64115936,0.18816200597691904,0.6341594069528432,0.5642297274359059
140,facealign_frame_B502.jpg,-0.18262956,-0.01758081,B,0.20021036,0.5748323876810293,0.4777528270865363,0.16211088251805428
141,facealign_frame_B1936.jpg,-0.14959978,-0.3991881,B,0.5487879,0.6230121818789748,0.19491851618379102,0.47999253719718094
142,facealign_frame_B1869.jpg,-0.058429413,-0.41160664,B,0.47003606,0.7560003373862519,0.1857143177961811,0.40817561747187153
143,facealign_frame_B1905.jpg,-0.48739234,0.023433888,B,0.51082623,0.13028180273636042,0.5081515226819853,0.445373787882515
144,facealign_frame_B715.jpg,-0.25842488,0.0876659,B,0.3460908,0.46427146602888925,0.5557580997259324,0.295145029389706
145,facealign_frame_B439.jpg,-0.44749713,0.11393961,B,0.5614368,0.1884760446381779,0.5752312776694369,0.4915275697235761
146,facealign_frame_B1899.jpg,-0.28508663,0.05781953,B,0.34290618,0.4253805733872468,0.5336369880147321,0.2922408483712611
147,facealign_frame_B2066.jpg,-0.43208855,-0.21018864,B,0.6422772,0.21095219232316334,0.3349984712341543,0.5652491299736211
148,facealign_frame_B2180.jpg,-0.37532693,0.014388705,B,0.38971564,0.2937490856098272,0.5014475414745135,0.33492824756352224
149,facealign_frame_B1872.jpg,-0.23769778,-0.057786718,B,0.29548448,0.49450561873351634,0.44795357906011846,0.24899512329185078
150,facealign_frame_B529.jpg,-0.23507524,0.4709511,B,0.7060263,0.49833105860855875,0.8398360203055442,0.6233844573165851
151,facealign_frame_B54.jpg,-0.28318828,0.2250125,B,0.50820076,0.42814965366315744,0.6575547162576423,0.4429795178790305
152,facealign_frame_B1258.jpg,-0.28148824,0.18967627,B,0.47116452,0.430629463620362,0.6313647075134411,0.40920470480790355
153,facealign_frame_B1058.jpg,-0.34055942,0.06777114,B,0.40833056,0.3444636673168507,0.5410127820063062,0.35190392985022256
154,facealign_frame_B1864.jpg,-0.07843784,-0.27483574,B,0.35327357,0.7268144967574433,0.28708424511871283,0.3016952816313725
155,facealign_frame_B293.jpg,-0.3010851,0.03487231,B,0.3359574,0.4020439664803281,0.5166292910290857,0.28590398087141805
156,facealign_frame_B345.jpg,-0.28055578,0.015214544,B,0.29577032,0.43198962196528035,0.5020596251809899,0.2492557921007863
157,facealign_frame_B424.jpg,-0.32048535,0.1479456,B,0.46843094,0.3737452599073902,0.6004353578855557,0.4067118450166567
158,facealign_frame_B97.jpg,0.017683836,-0.11119931,B,0.12888315,0.8670250148911272,0.40836598718825073,0.0970647767407126
159,facealign_frame_B1475.jpg,-0.3638016,0.28798014,B,0.65178174,0.31056082421248843,0.7042241838890707,0.573916696168976
160,facealign_frame_B1965.jpg,-0.42609447,0.38692766,B,0.81302214,0.21969562145911342,0.7775607116968483,0.7209581984789764
161,facealign_frame_B920.jpg,-0.4414999,0.31386593,B,0.75536585,0.1972240686079938,0.723409848756278,0.6683791457153945
162,facealign_frame_B1865.jpg,-0.07013787,-0.31204334,B,0.38218123,0.7389214755641176,0.2595072407424469,0.328057320888697
163,facealign_frame_B2214.jpg,-0.4419037,-0.14244285,B,0.58434653,0.19663505466672226,0.3852093407152172,0.512419859228666
164,facealign_frame_B94.jpg,-0.5394035,0.06318935,B,0.6025928,0.05441429817543343,0.5376169154929828,0.5290593549899881
165,facealign_frame_B488.jpg,-0.20603652,-0.05462262,B,0.26065916,0.5406891837117767,0.4502987006049893,0.2172365356722064
166,facealign_frame_B1688.jpg,-0.32798186,0.005794717,B,0.33377656,0.3628102700587494,0.49507797061572184,0.2839151865624375
167,facealign_frame_B443.jpg,-0.43168932,0.14902647,B,0.5807158,0.21153454010863595,0.6012364618729178,0.5091088528451418
168,facealign_frame_B169.jpg,-0.36789405,0.03310968,B,0.40100372,0.3045912598143792,0.5153228897770905,0.3452222944735738
169,facealign_frame_B1917.jpg,-0.4054337,0.2434607,B,0.6488944,0.2498330200906237,0.671227893031587,0.5712836165482372
170,facealign_frame_B1935.jpg,-0.45208704,0.08531017,B,0.5373972,0.1817808465718544,0.5540121129780824,0.46960490704764946
171,facealign_frame_B2217.jpg,-0.3474833,0.09336349,B,0.4408468,0.33436395991791346,0.5599809591515381,0.3815567760294216
172,facealign_frame_B883.jpg,-0.2570855,0.13547404,B,0.39255953,0.46622518938862234,0.5911918628818772,0.3375217034096029
173,facealign_frame_B753.jpg,-0.22091113,-0.06403883,B,0.28494996,0.518991926007526,0.44331972683678494,0.23938827757009157
174,facealign_frame_B2097.jpg,-0.4010657,-0.1648102,B,0.5658759,0.2562045230511831,0.3686314236005559,0.49557576070365505
175,facealign_frame_B452.jpg,-0.14872597,0.13987784,B,0.2886038,0.6242867887933443,0.5944558092764902,0.24272035887726007
176,facealign_frame_B1343.jpg,-0.38954186,-0.0677452,B,0.45728707,0.27301408822449186,0.44057269177647296,0.3965493089131284
177,facealign_frame_B1182.jpg,-0.34594548,-0.12492645,B,0.47087193,0.3366071432244169,0.39819189910265484,0.4089378804068175
178,facealign_frame_B99.jpg,0.07232284,-0.010020667,B,0.082343504,0.9467256961521201,0.48335614728445814,0.05462343161371216
179,facealign_frame_B837.jpg,-0.28862086,0.1536368,B,0.44225764,0.42022527189725184,0.6046534812610543,0.3828433768634498
180,facealign_frame_B1046.jpg,-0.3167423,-0.28474247,B,0.6014848,0.37920516241575153,0.2797417146527735,0.5280489259377191
181,facealign_frame_B1829.jpg,-0.054473005,-0.16796826,B,0.22244126,0.7617714603911011,0.3662907772153951,0.1823841200795053
182,facealign_frame_B419.jpg,-0.28237587,0.1536642,B,0.43604007,0.4293346977840797,0.6046737892067404,0.37717332870233394
183,facealign_frame_B1344.jpg,-0.4545061,-0.10306249,B,0.5575686,0.17825221837776764,0.41439672071443584,0.4880000050484975
184,facealign_frame_B430.jpg,-0.296965,0.13888355,B,0.43584853,0.4080538633090371,0.5937188754328325,0.3769986557955906
185,facealign_frame_B649.jpg,-0.24662583,0.1457362,B,0.39236203,0.48148247381432624,0.598797825943992,0.33734159534297553
186,facealign_frame_B514.jpg,-0.4738526,0.17254789,B,0.6464005,0.15003191571603175,0.6186697363188909,0.5690093304350119
187,facealign_frame_B1381.jpg,-0.432367,0.054704726,B,0.48707172,0.2105460235962019,0.531328401501783,0.42371111006084045
188,facealign_frame_B752.jpg,-0.114518285,-0.012888195,B,0.12740648,0.674184766414998,0.4812308333108327,0.09571814292427386
189,facealign_frame_B697.jpg,-0.25774089,0.07751859,B,0.33525947,0.4652691867958291,0.5482372595675419,0.28526751088184216
190,facealign_frame_B268.jpg,-0.38855135,0.072263725,B,0.46081507,0.2744589227935083,0.5443425328154352,0.39976663174381893
191,facealign_frame_B754.jpg,-0.22290151,0.020462519,B,0.24336402,0.5160886036488634,0.505949245300039,0.20146441300157436
192,facealign_frame_B415.jpg,-0.29191092,0.1957099,B,0.48762083,0.41542613567233927,0.6358366283284027,0.42421186520243925
193,facealign_frame_B305.jpg,-0.23992933,0.44456306,B,0.6844924,0.4912505071420245,0.8202781048645837,0.6037468416409025
194,facealign_frame_B2248.jpg,-0.32135916,0.43000552,B,0.7513647,0.3724706529930207,0.8094885526148372,0.6647303386734393
195,facealign_frame_B1614.jpg,-0.27400735,-0.12726367,B,0.40127102,0.4415416689277382,0.3964596313356315,0.34546605592273577
196,facealign_frame_A379.jpg,-0.27414045,-0.27882558,B,0.552966,0.44134751896344093,0.2841271117604581,0.4838027119474384
197,facealign_frame_B1257.jpg,-0.26267096,0.08202182,B,0.34469277,0.4580778050190972,0.5515749000876866,0.29387011050167017
198,facealign_frame_B1702.jpg,-0.30731773,-0.003450377,B,0.3107681,0.39295256984638316,0.48822582219182487,0.2629328612628256
199,facealign_frame_B1855.jpg,-0.24936703,-0.186994,B,0.436361,0.47748394727689825,0.35218954748701436,0.3774659974710566
200,facealign_frame_B746.jpg,-0.40054047,0.32554856,B,0.726089,0.2569706641912872,0.7320686157457182,0.6416804274853197
201,facealign_frame_B1012.jpg,-0.18653421,-0.07905637,B,0.26559058,0.5691367629019659,0.4321892382726005,0.2217336927452575
202,facealign_frame_B1188.jpg,-0.31928146,-0.3314098,B,0.6506913,0.3755013470637977,0.2451534809682938,0.5729222807756941
203,facealign_frame_B1684.jpg,-0.4204869,-0.03527665,B,0.45576355,0.22787525718634422,0.46463727388983184,0.3951599507274669
204,facealign_frame_B1282.jpg,-0.21850245,0.39292398,B,0.6114264,0.5225054131300169,0.7820049796120454,0.5371150644449735
205,facealign_frame_B228.jpg,-0.49767095,-0.052010305,B,0.54968125,0.11528862644390721,0.45223485940553493,0.4808072184190623
206,facealign_frame_B1379.jpg,-0.26774007,-0.13871443,B,0.4064545,0.45068360873420676,0.38797271848364506,0.35019307648578224
207,facealign_frame_B341.jpg,-0.3340814,-0.017923484,B,0.3520049,0.3539130088023276,0.47749884880259347,0.3005383312471287
208,facealign_frame_B1801.jpg,-0.39654133,0.107679754,B,0.5042211,0.26280411939954984,0.5705916858573664,0.43935030841860356
209,facealign_frame_B2093.jpg,-0.29002804,0.0044325087,B,0.29446054,0.418172650208598,0.4940683482737679,0.24806135188049666
210,facealign_frame_B604.jpg,-0.31802514,0.1134356,B,0.43146074,0.3773339126772158,0.574857722643698,0.37299725643525167
211,facealign_frame_B1434.jpg,-0.29338002,0.113291875,B,0.40667188,0.41328319267798075,0.5747511985745838,0.3503913139112175
212,facealign_frame_B1703.jpg,-0.46854854,0.0056831967,B,0.47423172,0.1577688282602132,0.49499531557209786,0.41200180588111623
213,facealign_frame_B1394.jpg,-0.24051477,0.11815485,B,0.35866964,0.49039653903460007,0.5783554698217664,0.3066161714292763
214,facealign_frame_B2184.jpg,-0.4765327,0.18732157,B,0.66385424,0.14612251436882592,0.6296194841664691,0.5849260867226925
