image_ID,roll,pitch,yaw
facealign_frame_BAB0.jpg,10.669410705566406,-15.509949684143066,-13.271699905395508
facealign_frame_BAB1.jpg,9.935772895812988,-19.201112747192383,5.667319297790527
facealign_frame_BAB10.jpg,9.013848304748535,-16.062053680419922,5.260901927947998
facealign_frame_BAB100.jpg,12.175374031066895,-15.728426933288574,-0.11490223556756973
facealign_frame_BAB101.jpg,15.395855903625488,-16.79551887512207,1.3174930810928345
facealign_frame_BAB102.jpg,11.536247253417969,-19.583778381347656,2.0534682273864746
facealign_frame_BAB103.jpg,9.518087387084961,-17.017629623413086,7.022274494171143
facealign_frame_BAB104.jpg,12.610684394836426,-19.239582061767578,13.336780548095703
facealign_frame_BAB105.jpg,14.919734001159668,-18.930593490600586,4.302182674407959
facealign_frame_BAB106.jpg,9.026638984680176,-20.366065979003906,8.741768836975098
facealign_frame_BAB107.jpg,9.433995246887207,-14.6674222946167,9.284364700317383
facealign_frame_BAB108.jpg,10.290019989013672,-17.974214553833008,5.186867713928223
facealign_frame_BAB109.jpg,14.71134090423584,-16.349058151245117,7.450242519378662
facealign_frame_BAB11.jpg,8.985814094543457,-15.361316680908203,5.677143573760986
facealign_frame_BAB110.jpg,11.61461353302002,-18.268098831176758,-3.9114110469818115
facealign_frame_BAB111.jpg,10.62775993347168,-20.653432846069336,-2.2867672443389893
facealign_frame_BAB112.jpg,11.424409866333008,-16.032474517822266,7.143588542938232
facealign_frame_BAB113.jpg,3.9186551570892334,-15.073185920715332,8.307291984558105
facealign_frame_BAB114.jpg,9.847057342529297,-18.148435592651367,5.093064308166504
facealign_frame_BAB115.jpg,2.7773213386535645,-15.559759140014648,-2.095810651779175
facealign_frame_BAB116.jpg,2.650667428970337,-13.121657371520996,8.3292236328125
facealign_frame_BAB117.jpg,1.6219854354858398,-14.899605751037598,1.3527288436889648
facealign_frame_BAB118.jpg,1.3211523294448853,-18.0916805267334,7.032497406005859
facealign_frame_BAB119.jpg,6.082272052764893,-16.51668357849121,8.632978439331055
facealign_frame_BAB12.jpg,6.021771430969238,-13.64039421081543,7.821170330047607
facealign_frame_BAB120.jpg,0.5396351218223572,-15.393640518188477,-1.6487188339233398
facealign_frame_BAB121.jpg,10.745285987854004,-16.598039627075195,-3.523921489715576
facealign_frame_BAB122.jpg,9.64472484588623,-17.924001693725586,0.27370715141296387
facealign_frame_BAB123.jpg,13.013442993164062,-16.948617935180664,5.612308025360107
facealign_frame_BAB124.jpg,9.570334434509277,-15.782496452331543,1.9114391803741455
facealign_frame_BAB125.jpg,2.859818458557129,-17.940332412719727,-2.945513963699341
facealign_frame_BAB126.jpg,-1.330771803855896,-18.013416290283203,11.991756439208984
facealign_frame_BAB127.jpg,-1.5551164150238037,-15.274762153625488,-1.8475018739700317
facealign_frame_BAB128.jpg,0.02465507760643959,-7.67421817779541,-8.679198265075684
facealign_frame_BAB129.jpg,-0.2836034595966339,-11.274052619934082,-6.451836109161377
facealign_frame_BAB13.jpg,5.899234294891357,-13.651871681213379,15.326698303222656
facealign_frame_BAB130.jpg,-1.4037809371948242,-8.037545204162598,-6.085145473480225
facealign_frame_BAB131.jpg,-1.6520205736160278,-7.751952171325684,4.3443779945373535
facealign_frame_BAB132.jpg,-0.4909360706806183,-9.272110939025879,1.300824761390686
facealign_frame_BAB133.jpg,-2.2300946712493896,-10.338358879089355,2.655602216720581
facealign_frame_BAB134.jpg,0.09210067242383957,-12.514388084411621,6.115296840667725
facealign_frame_BAB135.jpg,-0.6283039450645447,-8.491649627685547,8.407827377319336
facealign_frame_BAB136.jpg,-2.108592987060547,-12.71639347076416,1.591617465019226
facealign_frame_BAB137.jpg,8.826377868652344,-18.60735321044922,1.3683695793151855
facealign_frame_BAB138.jpg,1.4544216394424438,-14.673760414123535,6.428199291229248
facealign_frame_BAB139.jpg,2.9088399410247803,-10.149805068969727,15.204754829406738
facealign_frame_BAB14.jpg,8.115337371826172,-13.0283203125,-3.549567222595215
facealign_frame_BAB140.jpg,1.896321415901184,-14.17337703704834,5.335198879241943
facealign_frame_BAB141.jpg,7.539428234100342,-13.915138244628906,12.114347457885742
facealign_frame_BAB142.jpg,2.229630470275879,-11.68275260925293,13.77859878540039
facealign_frame_BAB143.jpg,5.088932991027832,1.7151429653167725,20.532140731811523
facealign_frame_BAB144.jpg,3.8371284008026123,-10.118887901306152,14.671098709106445
facealign_frame_BAB145.jpg,12.913772583007812,-5.83286714553833,-23.99359893798828
facealign_frame_BAB146.jpg,12.380758285522461,-11.198563575744629,-10.07142162322998
facealign_frame_BAB147.jpg,14.346748352050781,-7.253206253051758,-12.181706428527832
facealign_frame_BAB148.jpg,13.842734336853027,-9.772478103637695,-17.60486602783203
facealign_frame_BAB149.jpg,13.243788719177246,-11.224383354187012,-16.917028427124023
facealign_frame_BAB15.jpg,13.9439697265625,-12.22092342376709,-0.6626081466674805
facealign_frame_BAB150.jpg,16.862163543701172,-13.885787963867188,-6.701511859893799
facealign_frame_BAB151.jpg,11.361287117004395,-12.297433853149414,-12.6143217086792
facealign_frame_BAB152.jpg,13.520235061645508,-11.727063179016113,-8.070521354675293
facealign_frame_BAB153.jpg,12.126214027404785,-12.162921905517578,-19.39169692993164
facealign_frame_BAB154.jpg,10.1196928024292,-11.93664836883545,-16.209707260131836
facealign_frame_BAB155.jpg,8.27310562133789,-14.557733535766602,-14.115002632141113
facealign_frame_BAB156.jpg,9.882525444030762,-13.365164756774902,-12.589012145996094
facealign_frame_BAB157.jpg,10.501778602600098,-12.57634162902832,-18.33415985107422
facealign_frame_BAB158.jpg,14.86972713470459,-11.191750526428223,-1.1373432874679565
facealign_frame_BAB159.jpg,14.03817081451416,-11.354796409606934,-4.187084674835205
facealign_frame_BAB16.jpg,18.747316360473633,-14.279354095458984,-2.2545230388641357
facealign_frame_BAB160.jpg,15.324178695678711,-13.400662422180176,-6.8122358322143555
facealign_frame_BAB161.jpg,12.532150268554688,-9.56562328338623,-8.692951202392578
facealign_frame_BAB162.jpg,12.144693374633789,-9.826700210571289,-10.165600776672363
facealign_frame_BAB163.jpg,5.3121256828308105,-10.911493301391602,-2.040057897567749
facealign_frame_BAB164.jpg,5.464448928833008,-11.174602508544922,2.708493232727051
facealign_frame_BAB165.jpg,2.28049373626709,-11.414602279663086,-5.074705123901367
facealign_frame_BAB166.jpg,4.655834674835205,-11.17357349395752,-3.976447582244873
facealign_frame_BAB167.jpg,4.397677421569824,-11.206363677978516,-4.818656921386719
facealign_frame_BAB168.jpg,1.2628512382507324,-10.92199993133545,8.68442440032959
facealign_frame_BAB169.jpg,0.9051758646965027,-10.890878677368164,8.415800094604492
facealign_frame_BAB17.jpg,16.04817008972168,-13.583725929260254,-3.5926263332366943
facealign_frame_BAB170.jpg,8.336396217346191,-8.705557823181152,7.356046676635742
facealign_frame_BAB171.jpg,7.7437639236450195,-9.33298397064209,5.876797676086426
facealign_frame_BAB172.jpg,10.150582313537598,-8.096479415893555,6.0626749992370605
facealign_frame_BAB173.jpg,10.191367149353027,-8.045784950256348,7.428658962249756
facealign_frame_BAB174.jpg,9.974111557006836,-11.005674362182617,11.122380256652832
facealign_frame_BAB175.jpg,8.24191951751709,-10.840088844299316,11.082072257995605
facealign_frame_BAB176.jpg,2.0388970375061035,-10.092977523803711,5.041227340698242
facealign_frame_BAB177.jpg,2.576819658279419,-9.34708023071289,5.6446332931518555
facealign_frame_BAB178.jpg,2.412426471710205,-9.219624519348145,5.879854202270508
facealign_frame_BAB179.jpg,2.6337223052978516,-9.11758804321289,5.453636169433594
facealign_frame_BAB18.jpg,5.609489440917969,-19.095958709716797,-2.7829549312591553
facealign_frame_BAB180.jpg,3.312018871307373,-9.03998851776123,4.8097686767578125
facealign_frame_BAB181.jpg,6.9342732429504395,-14.719731330871582,9.058582305908203
facealign_frame_BAB182.jpg,8.517923355102539,-14.528972625732422,7.689001560211182
facealign_frame_BAB183.jpg,0.23612383008003235,-10.54679012298584,11.889766693115234
facealign_frame_BAB184.jpg,1.0879369974136353,-10.738136291503906,14.070690155029297
facealign_frame_BAB19.jpg,8.030433654785156,-19.63337516784668,9.104517936706543
facealign_frame_BAB2.jpg,8.071013450622559,-16.036911010742188,10.97371768951416
facealign_frame_BAB20.jpg,2.4869256019592285,-11.222137451171875,9.832079887390137
facealign_frame_BAB21.jpg,0.7354317307472229,-11.36084270477295,11.2343111038208
facealign_frame_BAB22.jpg,-2.335665464401245,-10.05163288116455,9.930060386657715
facealign_frame_BAB23.jpg,10.375670433044434,-3.6895346641540527,1.9872583150863647
facealign_frame_BAB24.jpg,8.506561279296875,-14.519518852233887,8.537799835205078
facealign_frame_BAB25.jpg,8.343853950500488,-15.320391654968262,7.26394510269165
facealign_frame_BAB26.jpg,4.5744428634643555,-11.529793739318848,9.651427268981934
facealign_frame_BAB27.jpg,4.83834171295166,-12.176786422729492,10.604801177978516
facealign_frame_BAB28.jpg,1.9004113674163818,-10.760849952697754,11.321879386901855
facealign_frame_BAB29.jpg,3.0922932624816895,-11.521183013916016,9.854358673095703
facealign_frame_BAB3.jpg,16.452880859375,-11.124897003173828,-4.153823375701904
facealign_frame_BAB30.jpg,4.317095756530762,-10.387911796569824,7.454574108123779
facealign_frame_BAB31.jpg,4.787160396575928,-11.19800090789795,13.491147994995117
facealign_frame_BAB32.jpg,3.184027671813965,-10.158069610595703,11.372055053710938
facealign_frame_BAB33.jpg,3.721487045288086,-10.463912010192871,8.817928314208984
facealign_frame_BAB34.jpg,2.9860031604766846,-11.47671127319336,9.162619590759277
facealign_frame_BAB35.jpg,5.333395481109619,-13.73653507232666,15.481593132019043
facealign_frame_BAB36.jpg,2.437206983566284,-13.528897285461426,7.6475300788879395
facealign_frame_BAB37.jpg,7.810741424560547,-10.780592918395996,18.775861740112305
facealign_frame_BAB38.jpg,3.362450361251831,-11.145898818969727,13.303701400756836
facealign_frame_BAB39.jpg,3.5077896118164062,-8.296233177185059,12.46304702758789
facealign_frame_BAB4.jpg,5.727838516235352,-14.149576187133789,9.451772689819336
facealign_frame_BAB40.jpg,3.5102174282073975,-11.69333553314209,8.984335899353027
facealign_frame_BAB41.jpg,4.680749416351318,-14.507564544677734,9.473424911499023
facealign_frame_BAB42.jpg,2.427994728088379,-14.573559761047363,14.159160614013672
facealign_frame_BAB43.jpg,6.059318542480469,-19.253488540649414,6.063314437866211
facealign_frame_BAB44.jpg,2.694946765899658,-17.699504852294922,7.9707183837890625
facealign_frame_BAB45.jpg,6.639533996582031,-18.13541030883789,9.944541931152344
facealign_frame_BAB46.jpg,6.065577030181885,-18.54399871826172,7.804493427276611
facealign_frame_BAB47.jpg,10.461694717407227,-14.672717094421387,4.259548187255859
facealign_frame_BAB48.jpg,9.331016540527344,-14.775350570678711,3.271610975265503
facealign_frame_BAB49.jpg,8.602173805236816,-11.65282917022705,8.035012245178223
facealign_frame_BAB5.jpg,6.404804229736328,-6.7630228996276855,4.0340657234191895
facealign_frame_BAB50.jpg,10.480472564697266,-9.983903884887695,11.3223295211792
facealign_frame_BAB51.jpg,12.736372947692871,-5.216574668884277,6.753663539886475
facealign_frame_BAB52.jpg,8.503788948059082,-8.422779083251953,17.19843101501465
